name, method, class, x, y
leaf,i,6,0.0757575757576,0.3
leaf,i,6,0.069696969697,0.3
leaf,i,6,0.0666666666667,0.3
leaf,i,6,0.0636363636364,0.3
leaf,i,6,0.0606060606061,0.3
leaf,i,6,0.0575757575758,0.3
leaf,i,6,0.0575757575758,0.2
leaf,i,6,0.0545454545455,0.2
leaf,i,6,0.0454545454545,0.2
leaf,i,6,0.0454545454545,0.1
leaf,i,6,0.0424242424242,0.1
leaf,i,6,0.0424242424242,0.0
leaf,i,6,0.0393939393939,0.0
leaf,i,6,0.0363636363636,0.0
leaf,i,6,0.0333333333333,0.0
leaf,i,6,0.0272727272727,0.0
leaf,i,6,0.0212121212121,0.0
leaf,i,6,0.0181818181818,0.0
leaf,i,6,0.0151515151515,0.0
leaf,i,6,0.0121212121212,0.0
leaf,i,6,0.00909090909091,0.0
leaf,i,6,0.00606060606061,0.0
leaf,i,6,0.0030303030303,0.0
leaf,i,7,1.0,1.0
leaf,i,7,0.112462006079,0.0
leaf,i,7,0.109422492401,0.0
leaf,i,7,0.106382978723,0.0
leaf,i,7,0.100303951368,0.0
leaf,i,7,0.0942249240122,0.0
leaf,i,7,0.0911854103343,0.0
leaf,i,7,0.0881458966565,0.0
leaf,i,7,0.0851063829787,0.0
leaf,i,7,0.0790273556231,0.0
leaf,i,7,0.0759878419453,0.0
leaf,i,7,0.0729483282675,0.0
leaf,i,7,0.0699088145897,0.0
leaf,i,7,0.0668693009119,0.0
leaf,i,7,0.063829787234,0.0
leaf,i,7,0.0607902735562,0.0
leaf,i,7,0.0516717325228,0.0
leaf,i,7,0.048632218845,0.0
leaf,i,7,0.0455927051672,0.0
leaf,i,7,0.0425531914894,0.0
leaf,i,7,0.0395136778116,0.0
leaf,i,7,0.0364741641337,0.0
leaf,i,7,0.0334346504559,0.0
leaf,i,7,0.0273556231003,0.0
leaf,i,7,0.0212765957447,0.0
leaf,i,7,0.0182370820669,0.0
leaf,i,7,0.0151975683891,0.0
leaf,i,7,0.0121580547112,0.0
leaf,i,7,0.00911854103343,0.0
leaf,i,7,0.00607902735562,0.0
leaf,i,7,0.00303951367781,0.0
leaf,i,8,1.0,1.0
leaf,i,8,0.110429447853,0.0714285714286
leaf,i,8,0.10736196319,0.0714285714286
leaf,i,8,0.104294478528,0.0714285714286
leaf,i,8,0.0981595092025,0.0714285714286
leaf,i,8,0.0920245398773,0.0714285714286
leaf,i,8,0.0889570552147,0.0714285714286
leaf,i,8,0.0858895705521,0.0714285714286
leaf,i,8,0.0828220858896,0.0714285714286
leaf,i,8,0.0766871165644,0.0714285714286
leaf,i,8,0.0736196319018,0.0714285714286
leaf,i,8,0.0705521472393,0.0714285714286
leaf,i,8,0.0674846625767,0.0714285714286
leaf,i,8,0.0644171779141,0.0714285714286
leaf,i,8,0.0613496932515,0.0714285714286
leaf,i,8,0.058282208589,0.0714285714286
leaf,i,8,0.0521472392638,0.0
leaf,i,8,0.0490797546012,0.0
leaf,i,8,0.0460122699387,0.0
leaf,i,8,0.0429447852761,0.0
leaf,i,8,0.0398773006135,0.0
leaf,i,8,0.0368098159509,0.0
leaf,i,8,0.0337423312883,0.0
leaf,i,8,0.0276073619632,0.0
leaf,i,8,0.021472392638,0.0
leaf,i,8,0.0184049079755,0.0
leaf,i,8,0.0153374233129,0.0
leaf,i,8,0.0122699386503,0.0
leaf,i,8,0.00920245398773,0.0
leaf,i,8,0.00613496932515,0.0
leaf,i,8,0.00306748466258,0.0
leaf,i,9,1.0,1.0
leaf,i,9,0.113149847095,0.0
leaf,i,9,0.110091743119,0.0
leaf,i,9,0.107033639144,0.0
leaf,i,9,0.100917431193,0.0
leaf,i,9,0.0948012232416,0.0
leaf,i,9,0.0917431192661,0.0
leaf,i,9,0.0886850152905,0.0
leaf,i,9,0.085626911315,0.0
leaf,i,9,0.0795107033639,0.0
leaf,i,9,0.0764525993884,0.0
leaf,i,9,0.0733944954128,0.0
leaf,i,9,0.0703363914373,0.0
leaf,i,9,0.0672782874618,0.0
leaf,i,9,0.0642201834862,0.0
leaf,i,9,0.0611620795107,0.0
leaf,i,9,0.0519877675841,0.0
leaf,i,9,0.0489296636086,0.0
leaf,i,9,0.045871559633,0.0
leaf,i,9,0.0428134556575,0.0
leaf,i,9,0.039755351682,0.0
leaf,i,9,0.0366972477064,0.0
leaf,i,9,0.0336391437309,0.0
leaf,i,9,0.0275229357798,0.0
leaf,i,9,0.0214067278287,0.0
leaf,i,9,0.0183486238532,0.0
leaf,i,9,0.0152905198777,0.0
leaf,i,9,0.0122324159021,0.0
leaf,i,9,0.00917431192661,0.0
leaf,i,9,0.00611620795107,0.0
leaf,i,9,0.00305810397554,0.0
leaf,i,10,1.0,1.0
leaf,i,10,0.114197530864,0.0
leaf,i,10,0.111111111111,0.0
leaf,i,10,0.108024691358,0.0
leaf,i,10,0.101851851852,0.0
leaf,i,10,0.0956790123457,0.0
leaf,i,10,0.0925925925926,0.0
leaf,i,10,0.0895061728395,0.0
leaf,i,10,0.0864197530864,0.0
leaf,i,10,0.0802469135802,0.0
leaf,i,10,0.0771604938272,0.0
leaf,i,10,0.0740740740741,0.0
leaf,i,10,0.070987654321,0.0
leaf,i,10,0.0679012345679,0.0
leaf,i,10,0.0648148148148,0.0
leaf,i,10,0.0617283950617,0.0
leaf,i,10,0.0524691358025,0.0
leaf,i,10,0.0493827160494,0.0
leaf,i,10,0.0462962962963,0.0
leaf,i,10,0.0432098765432,0.0
leaf,i,10,0.0401234567901,0.0
leaf,i,10,0.037037037037,0.0
leaf,i,10,0.033950617284,0.0
leaf,i,10,0.0277777777778,0.0
leaf,i,10,0.0216049382716,0.0
leaf,i,10,0.0185185185185,0.0
leaf,i,10,0.0154320987654,0.0
leaf,i,10,0.0123456790123,0.0
leaf,i,10,0.00925925925926,0.0
leaf,i,10,0.00617283950617,0.0
leaf,i,10,0.00308641975309,0.0
leaf,i,11,1.0,1.0
leaf,i,11,0.112804878049,0.0
leaf,i,11,0.109756097561,0.0
leaf,i,11,0.106707317073,0.0
leaf,i,11,0.100609756098,0.0
leaf,i,11,0.094512195122,0.0
leaf,i,11,0.0914634146341,0.0
leaf,i,11,0.0884146341463,0.0
leaf,i,11,0.0853658536585,0.0
leaf,i,11,0.0792682926829,0.0
leaf,i,11,0.0762195121951,0.0
leaf,i,11,0.0731707317073,0.0
leaf,i,11,0.0701219512195,0.0
leaf,i,11,0.0670731707317,0.0
leaf,i,11,0.0640243902439,0.0
leaf,i,11,0.0609756097561,0.0
leaf,i,11,0.0518292682927,0.0
leaf,i,11,0.0487804878049,0.0
leaf,i,11,0.0457317073171,0.0
leaf,i,11,0.0426829268293,0.0
leaf,i,11,0.0396341463415,0.0
leaf,i,11,0.0365853658537,0.0
leaf,i,11,0.0335365853659,0.0
leaf,i,11,0.0274390243902,0.0
leaf,i,11,0.0213414634146,0.0
leaf,i,11,0.0182926829268,0.0
leaf,i,11,0.015243902439,0.0
leaf,i,11,0.0121951219512,0.0
leaf,i,11,0.00914634146341,0.0
leaf,i,11,0.00609756097561,0.0
leaf,i,11,0.0030487804878,0.0
leaf,i,12,1.0,1.0
leaf,i,12,0.110091743119,0.0769230769231
leaf,i,12,0.107033639144,0.0769230769231
leaf,i,12,0.103975535168,0.0769230769231
leaf,i,12,0.0978593272171,0.0769230769231
leaf,i,12,0.0917431192661,0.0769230769231
leaf,i,12,0.0886850152905,0.0769230769231
leaf,i,12,0.085626911315,0.0769230769231
leaf,i,12,0.0825688073394,0.0769230769231
leaf,i,12,0.0764525993884,0.0769230769231
leaf,i,12,0.0733944954128,0.0769230769231
leaf,i,12,0.0703363914373,0.0769230769231
leaf,i,12,0.0672782874618,0.0769230769231
leaf,i,12,0.0642201834862,0.0769230769231
leaf,i,12,0.0611620795107,0.0769230769231
leaf,i,12,0.0581039755352,0.0769230769231
leaf,i,12,0.0489296636086,0.0769230769231
leaf,i,12,0.045871559633,0.0769230769231
leaf,i,12,0.0428134556575,0.0769230769231
leaf,i,12,0.039755351682,0.0769230769231
leaf,i,12,0.0366972477064,0.0769230769231
leaf,i,12,0.0336391437309,0.0769230769231
leaf,i,12,0.0305810397554,0.0769230769231
leaf,i,12,0.0244648318043,0.0769230769231
leaf,i,12,0.0183486238532,0.0769230769231
leaf,i,12,0.0152905198777,0.0769230769231
leaf,i,12,0.0122324159021,0.0769230769231
leaf,i,12,0.00917431192661,0.0769230769231
leaf,i,12,0.00611620795107,0.0769230769231
leaf,i,12,0.00305810397554,0.0769230769231
leaf,i,12,0.0,0.0769230769231
leaf,i,13,1.0,1.0
leaf,i,13,0.112804878049,0.0
leaf,i,13,0.109756097561,0.0
leaf,i,13,0.106707317073,0.0
leaf,i,13,0.100609756098,0.0
leaf,i,13,0.094512195122,0.0
leaf,i,13,0.0914634146341,0.0
leaf,i,13,0.0884146341463,0.0
leaf,i,13,0.0853658536585,0.0
leaf,i,13,0.0792682926829,0.0
leaf,i,13,0.0762195121951,0.0
leaf,i,13,0.0731707317073,0.0
leaf,i,13,0.0701219512195,0.0
leaf,i,13,0.0670731707317,0.0
leaf,i,13,0.0640243902439,0.0
leaf,i,13,0.0609756097561,0.0
leaf,i,13,0.0518292682927,0.0
leaf,i,13,0.0487804878049,0.0
leaf,i,13,0.0457317073171,0.0
leaf,i,13,0.0426829268293,0.0
leaf,i,13,0.0396341463415,0.0
leaf,i,13,0.0365853658537,0.0
leaf,i,13,0.0335365853659,0.0
leaf,i,13,0.0274390243902,0.0
leaf,i,13,0.0213414634146,0.0
leaf,i,13,0.0182926829268,0.0
leaf,i,13,0.015243902439,0.0
leaf,i,13,0.0121951219512,0.0
leaf,i,13,0.00914634146341,0.0
leaf,i,13,0.00609756097561,0.0
leaf,i,13,0.0030487804878,0.0
leaf,i,14,1.0,1.0
leaf,i,14,0.112121212121,0.0
leaf,i,14,0.109090909091,0.0
leaf,i,14,0.106060606061,0.0
leaf,i,14,0.1,0.0
leaf,i,14,0.0939393939394,0.0
leaf,i,14,0.0909090909091,0.0
leaf,i,14,0.0878787878788,0.0
leaf,i,14,0.0848484848485,0.0
leaf,i,14,0.0787878787879,0.0
leaf,i,14,0.0757575757576,0.0
leaf,i,14,0.0727272727273,0.0
leaf,i,14,0.069696969697,0.0
leaf,i,14,0.0666666666667,0.0
leaf,i,14,0.0636363636364,0.0
leaf,i,14,0.0606060606061,0.0
leaf,i,14,0.0515151515152,0.0
leaf,i,14,0.0484848484848,0.0
leaf,i,14,0.0454545454545,0.0
leaf,i,14,0.0424242424242,0.0
leaf,i,14,0.0393939393939,0.0
leaf,i,14,0.0363636363636,0.0
leaf,i,14,0.0333333333333,0.0
leaf,i,14,0.0272727272727,0.0
leaf,i,14,0.0212121212121,0.0
leaf,i,14,0.0181818181818,0.0
leaf,i,14,0.0151515151515,0.0
leaf,i,14,0.0121212121212,0.0
leaf,i,14,0.00909090909091,0.0
leaf,i,14,0.00606060606061,0.0
leaf,i,14,0.0030303030303,0.0
leaf,i,15,1.0,1.0
leaf,i,15,0.112804878049,0.0
leaf,i,15,0.109756097561,0.0
leaf,i,15,0.106707317073,0.0
leaf,i,15,0.100609756098,0.0
leaf,i,15,0.094512195122,0.0
leaf,i,15,0.0914634146341,0.0
leaf,i,15,0.0884146341463,0.0
leaf,i,15,0.0853658536585,0.0
leaf,i,15,0.0792682926829,0.0
leaf,i,15,0.0762195121951,0.0
leaf,i,15,0.0731707317073,0.0
leaf,i,15,0.0701219512195,0.0
leaf,i,15,0.0670731707317,0.0
leaf,i,15,0.0640243902439,0.0
leaf,i,15,0.0609756097561,0.0
leaf,i,15,0.0518292682927,0.0
leaf,i,15,0.0487804878049,0.0
leaf,i,15,0.0457317073171,0.0
leaf,i,15,0.0426829268293,0.0
leaf,i,15,0.0396341463415,0.0
leaf,i,15,0.0365853658537,0.0
leaf,i,15,0.0335365853659,0.0
leaf,i,15,0.0274390243902,0.0
leaf,i,15,0.0213414634146,0.0
leaf,i,15,0.0182926829268,0.0
leaf,i,15,0.015243902439,0.0
leaf,i,15,0.0121951219512,0.0
leaf,i,15,0.00914634146341,0.0
leaf,i,15,0.00609756097561,0.0
leaf,i,15,0.0030487804878,0.0
leaf,i,16,1.0,1.0
leaf,i,16,0.112462006079,0.0
leaf,i,16,0.109422492401,0.0
leaf,i,16,0.106382978723,0.0
leaf,i,16,0.100303951368,0.0
leaf,i,16,0.0942249240122,0.0
leaf,i,16,0.0911854103343,0.0
leaf,i,16,0.0881458966565,0.0
leaf,i,16,0.0851063829787,0.0
leaf,i,16,0.0790273556231,0.0
leaf,i,16,0.0759878419453,0.0
leaf,i,16,0.0729483282675,0.0
leaf,i,16,0.0699088145897,0.0
leaf,i,16,0.0668693009119,0.0
leaf,i,16,0.063829787234,0.0
leaf,i,16,0.0607902735562,0.0
leaf,i,16,0.0516717325228,0.0
leaf,i,16,0.048632218845,0.0
leaf,i,16,0.0455927051672,0.0
leaf,i,16,0.0425531914894,0.0
leaf,i,16,0.0395136778116,0.0
leaf,i,16,0.0364741641337,0.0
leaf,i,16,0.0334346504559,0.0
leaf,i,16,0.0273556231003,0.0
leaf,i,16,0.0212765957447,0.0
leaf,i,16,0.0182370820669,0.0
leaf,i,16,0.0151975683891,0.0
leaf,i,16,0.0121580547112,0.0
leaf,i,16,0.00911854103343,0.0
leaf,i,16,0.00607902735562,0.0
leaf,i,16,0.00303951367781,0.0
leaf,i,17,1.0,1.0
leaf,i,17,0.100917431193,0.307692307692
leaf,i,17,0.0978593272171,0.307692307692
leaf,i,17,0.0948012232416,0.307692307692
leaf,i,17,0.0886850152905,0.307692307692
leaf,i,17,0.0825688073394,0.307692307692
leaf,i,17,0.0795107033639,0.307692307692
leaf,i,17,0.0764525993884,0.307692307692
leaf,i,17,0.0733944954128,0.307692307692
leaf,i,17,0.0672782874618,0.307692307692
leaf,i,17,0.0642201834862,0.307692307692
leaf,i,17,0.0611620795107,0.307692307692
leaf,i,17,0.0611620795107,0.230769230769
leaf,i,17,0.0581039755352,0.230769230769
leaf,i,17,0.0550458715596,0.230769230769
leaf,i,17,0.0519877675841,0.230769230769
leaf,i,17,0.0428134556575,0.230769230769
leaf,i,17,0.039755351682,0.230769230769
leaf,i,17,0.0366972477064,0.230769230769
leaf,i,17,0.0336391437309,0.230769230769
leaf,i,17,0.0305810397554,0.230769230769
leaf,i,17,0.0275229357798,0.230769230769
leaf,i,17,0.0244648318043,0.230769230769
leaf,i,17,0.0214067278287,0.153846153846
leaf,i,17,0.0183486238532,0.0769230769231
leaf,i,17,0.0183486238532,0.0
leaf,i,17,0.0152905198777,0.0
leaf,i,17,0.0122324159021,0.0
leaf,i,17,0.00917431192661,0.0
leaf,i,17,0.00611620795107,0.0
leaf,i,17,0.00305810397554,0.0
leaf,i,18,1.0,1.0
leaf,i,18,0.111782477341,0.0
leaf,i,18,0.108761329305,0.0
leaf,i,18,0.105740181269,0.0
leaf,i,18,0.0996978851964,0.0
leaf,i,18,0.0936555891239,0.0
leaf,i,18,0.0906344410876,0.0
leaf,i,18,0.0876132930514,0.0
leaf,i,18,0.0845921450151,0.0
leaf,i,18,0.0785498489426,0.0
leaf,i,18,0.0755287009063,0.0
leaf,i,18,0.0725075528701,0.0
leaf,i,18,0.0694864048338,0.0
leaf,i,18,0.0664652567976,0.0
leaf,i,18,0.0634441087613,0.0
leaf,i,18,0.0604229607251,0.0
leaf,i,18,0.0513595166163,0.0
leaf,i,18,0.0483383685801,0.0
leaf,i,18,0.0453172205438,0.0
leaf,i,18,0.0422960725076,0.0
leaf,i,18,0.0392749244713,0.0
leaf,i,18,0.036253776435,0.0
leaf,i,18,0.0332326283988,0.0
leaf,i,18,0.0271903323263,0.0
leaf,i,18,0.0211480362538,0.0
leaf,i,18,0.0181268882175,0.0
leaf,i,18,0.0151057401813,0.0
leaf,i,18,0.012084592145,0.0
leaf,i,18,0.00906344410876,0.0
leaf,i,18,0.00604229607251,0.0
leaf,i,18,0.00302114803625,0.0
leaf,i,19,1.0,1.0
leaf,i,19,0.0975609756098,0.416666666667
leaf,i,19,0.094512195122,0.416666666667
leaf,i,19,0.0914634146341,0.416666666667
leaf,i,19,0.0853658536585,0.416666666667
leaf,i,19,0.0823170731707,0.333333333333
leaf,i,19,0.0792682926829,0.333333333333
leaf,i,19,0.0762195121951,0.333333333333
leaf,i,19,0.0731707317073,0.333333333333
leaf,i,19,0.0701219512195,0.25
leaf,i,19,0.0670731707317,0.25
leaf,i,19,0.0670731707317,0.166666666667
leaf,i,19,0.0640243902439,0.166666666667
leaf,i,19,0.0609756097561,0.166666666667
leaf,i,19,0.0579268292683,0.166666666667
leaf,i,19,0.0548780487805,0.166666666667
leaf,i,19,0.0457317073171,0.166666666667
leaf,i,19,0.0426829268293,0.166666666667
leaf,i,19,0.0396341463415,0.166666666667
leaf,i,19,0.0365853658537,0.166666666667
leaf,i,19,0.0335365853659,0.166666666667
leaf,i,19,0.0335365853659,0.0833333333333
leaf,i,19,0.0335365853659,0.0
leaf,i,19,0.0274390243902,0.0
leaf,i,19,0.0213414634146,0.0
leaf,i,19,0.0182926829268,0.0
leaf,i,19,0.015243902439,0.0
leaf,i,19,0.0121951219512,0.0
leaf,i,19,0.00914634146341,0.0
leaf,i,19,0.00609756097561,0.0
leaf,i,19,0.0030487804878,0.0
leaf,i,20,1.0,1.0
leaf,i,20,0.109422492401,0.0909090909091
leaf,i,20,0.109422492401,0.0
leaf,i,20,0.106382978723,0.0
leaf,i,20,0.100303951368,0.0
leaf,i,20,0.0942249240122,0.0
leaf,i,20,0.0911854103343,0.0
leaf,i,20,0.0881458966565,0.0
leaf,i,20,0.0851063829787,0.0
leaf,i,20,0.0790273556231,0.0
leaf,i,20,0.0759878419453,0.0
leaf,i,20,0.0729483282675,0.0
leaf,i,20,0.0699088145897,0.0
leaf,i,20,0.0668693009119,0.0
leaf,i,20,0.063829787234,0.0
leaf,i,20,0.0607902735562,0.0
leaf,i,20,0.0516717325228,0.0
leaf,i,20,0.048632218845,0.0
leaf,i,20,0.0455927051672,0.0
leaf,i,20,0.0425531914894,0.0
leaf,i,20,0.0395136778116,0.0
leaf,i,20,0.0364741641337,0.0
leaf,i,20,0.0334346504559,0.0
leaf,i,20,0.0273556231003,0.0
leaf,i,20,0.0212765957447,0.0
leaf,i,20,0.0182370820669,0.0
leaf,i,20,0.0151975683891,0.0
leaf,i,20,0.0121580547112,0.0
leaf,i,20,0.00911854103343,0.0
leaf,i,20,0.00607902735562,0.0
leaf,i,20,0.00303951367781,0.0
leaf,i,21,1.0,1.0
leaf,i,21,0.112804878049,0.0
leaf,i,21,0.109756097561,0.0
leaf,i,21,0.106707317073,0.0
leaf,i,21,0.100609756098,0.0
leaf,i,21,0.094512195122,0.0
leaf,i,21,0.0914634146341,0.0
leaf,i,21,0.0884146341463,0.0
leaf,i,21,0.0853658536585,0.0
leaf,i,21,0.0792682926829,0.0
leaf,i,21,0.0762195121951,0.0
leaf,i,21,0.0731707317073,0.0
leaf,i,21,0.0701219512195,0.0
leaf,i,21,0.0670731707317,0.0
leaf,i,21,0.0640243902439,0.0
leaf,i,21,0.0609756097561,0.0
leaf,i,21,0.0518292682927,0.0
leaf,i,21,0.0487804878049,0.0
leaf,i,21,0.0457317073171,0.0
leaf,i,21,0.0426829268293,0.0
leaf,i,21,0.0396341463415,0.0
leaf,i,21,0.0365853658537,0.0
leaf,i,21,0.0335365853659,0.0
leaf,i,21,0.0274390243902,0.0
leaf,i,21,0.0213414634146,0.0
leaf,i,21,0.0182926829268,0.0
leaf,i,21,0.015243902439,0.0
leaf,i,21,0.0121951219512,0.0
leaf,i,21,0.00914634146341,0.0
leaf,i,21,0.00609756097561,0.0
leaf,i,21,0.0030487804878,0.0
leaf,i,22,1.0,1.0
leaf,i,22,0.103658536585,0.25
leaf,i,22,0.100609756098,0.25
leaf,i,22,0.0975609756098,0.25
leaf,i,22,0.0914634146341,0.25
leaf,i,22,0.0884146341463,0.166666666667
leaf,i,22,0.0853658536585,0.166666666667
leaf,i,22,0.0823170731707,0.166666666667
leaf,i,22,0.0792682926829,0.166666666667
leaf,i,22,0.0762195121951,0.0833333333333
