iris,i,0.92,1
iris,g,0.946666666667,1
iris,i,0.926666666667,1
iris,g,0.926666666667,1
iris,i,0.933333333333,1
iris,g,0.953333333333,1
wine,i,0.898876404494,1
iris,g,0.94,1
